StartDateTime,TradeDate,StartDate,StartTime,StartHr,Weekday,WeekdayGroup,Season,WeekdayNum,ISEMBlock,FuelGas,FuelCarbon,DemandForecast_DAM,WindForecast_DAM,NetDemandForecast_DAM,ISEM_DA_Price,GB_DA_N2EX_Price_FC,GB_DAM_N2EX_Price,DAM_Unavailability
30/11/2022 13:30,30/11/2022,30/11/2022,13:30:00,13,Wednesday,MT,W,4,ISEM3,3.205125,73.127295,5439,1731,3708,269.169,357.55,393.84,228
30/11/2022 14:00,30/11/2022,30/11/2022,14:00:00,14,Wednesday,MT,W,4,ISEM3,3.205125,73.127295,5427,1687,3740,286.8675,371.53,399.77,228
30/11/2022 14:30,30/11/2022,30/11/2022,14:30:00,14,Wednesday,MT,W,4,ISEM3,3.205125,73.127295,5432,1657,3775,286.8675,371.53,399.77,228
30/11/2022 15:00,30/11/2022,30/11/2022,15:00:00,15,Wednesday,MT,W,4,ISEM3,3.205125,73.127295,5467,1611,3856,259.647,390.89,397.66,228
30/11/2022 15:30,30/11/2022,30/11/2022,15:30:00,15,Wednesday,MT,W,4,ISEM3,3.205125,73.127295,5581,1550,4031,259.647,390.89,397.66,228
30/11/2022 16:00,30/11/2022,30/11/2022,16:00:00,16,Wednesday,MT,W,4,ISEM3,3.205125,73.127295,5771,1524,4247,277.725,490.4,460.8,228
30/11/2022 16:30,30/11/2022,30/11/2022,16:30:00,16,Wednesday,MT,W,4,ISEM3,3.205125,73.127295,5978,1535,4443,277.725,490.4,460.8,228
30/11/2022 17:00,30/11/2022,30/11/2022,17:00:00,17,Wednesday,MT,W,4,ISEM4,3.205125,73.127295,6157,1532,4625,320.220375,492.56,454.08,228
30/11/2022 17:30,30/11/2022,30/11/2022,17:30:00,17,Wednesday,MT,W,4,ISEM4,3.205125,73.127295,6191,1515,4676,320.220375,492.56,454.08,228
30/11/2022 18:00,30/11/2022,30/11/2022,18:00:00,18,Wednesday,MT,W,4,ISEM4,3.205125,73.127295,6079,1504,4575,292.3875,431.85,402.24,228
30/11/2022 18:30,30/11/2022,30/11/2022,18:30:00,18,Wednesday,MT,W,4,ISEM4,3.205125,73.127295,5932,1499,4433,292.3875,431.85,402.24,228
30/11/2022 19:00,30/11/2022,30/11/2022,19:00:00,19,Wednesday,MT,W,4,ISEM4,3.205125,73.127295,5779,1487,4292,257.844375,354.55,357.09,228
30/11/2022 19:30,30/11/2022,30/11/2022,19:30:00,19,Wednesday,MT,W,4,ISEM4,3.205125,73.127295,5633,1469,4164,257.844375,354.55,357.09,228
30/11/2022 20:00,30/11/2022,30/11/2022,20:00:00,20,Wednesday,MT,W,4,ISEM4,3.205125,73.127295,5490,1444,4046,260.7165,304.95,300.67,228
30/11/2022 20:30,30/11/2022,30/11/2022,20:30:00,20,Wednesday,MT,W,4,ISEM4,3.205125,73.127295,5333,1414,3919,260.7165,304.95,300.67,228
30/11/2022 21:00,30/11/2022,30/11/2022,21:00:00,21,Wednesday,MT,W,4,ISEM4,3.205125,73.127295,5152,1394,3758,229.425,268.72,269.98,228
30/11/2022 21:30,30/11/2022,30/11/2022,21:30:00,21,Wednesday,MT,W,4,ISEM4,3.205125,73.127295,4934,1384,3550,229.425,268.72,269.98,228
30/11/2022 22:00,30/11/2022,30/11/2022,22:00:00,22,Wednesday,MT,W,4,ISEM4,3.205125,73.127295,4691,1379,3312,209.415,240.75,235.5,228
30/11/2022 22:30,30/11/2022,30/11/2022,22:30:00,22,Wednesday,MT,W,4,ISEM4,3.205125,73.127295,4484,1377,3107,209.415,240.75,235.5,228
30/11/2022 23:00,1/12/2022,30/11/2022,23:00:00,23,Wednesday,MT,W,4,ISEM1,3.205125,73.127295,4264,1512,2752,249.8405,223.02,252.77,228
30/11/2022 23:30,1/12/2022,30/11/2022,23:30:00,23,Wednesday,MT,W,4,ISEM1,3.205125,73.127295,4113,1512,2601,249.8405,223.02,252.77,228
1/12/2022 0:00,1/12/2022,1/12/2022,0:00:00,0,Thursday,MT,W,5,ISEM1,3.250125,72.947781,3968,1500,2468,242.137805,209.89,245.19,228
1/12/2022 0:30,1/12/2022,1/12/2022,0:30:00,0,Thursday,MT,W,5,ISEM1,3.250125,72.947781,3855,1477,2378,242.137805,209.89,245.19,228
1/12/2022 1:00,1/12/2022,1/12/2022,1:00:00,1,Thursday,MT,W,5,ISEM1,3.250125,72.947781,3774,1449,2325,240.331,205.34,243.9,228
1/12/2022 1:30,1/12/2022,1/12/2022,1:30:00,1,Thursday,MT,W,5,ISEM1,3.250125,72.947781,3708,1416,2292,240.331,205.34,243.9,228
1/12/2022 2:00,1/12/2022,1/12/2022,2:00:00,2,Thursday,MT,W,5,ISEM1,3.250125,72.947781,3652,1392,2260,229.957,200.65,236.05,228
1/12/2022 2:30,1/12/2022,1/12/2022,2:30:00,2,Thursday,MT,W,5,ISEM1,3.250125,72.947781,3611,1376,2235,229.957,200.65,236.05,228
1/12/2022 3:00,1/12/2022,1/12/2022,3:00:00,3,Thursday,MT,W,5,ISEM1,3.250125,72.947781,3586,1346,2240,229.031985,199.51,236.05,228
1/12/2022 3:30,1/12/2022,1/12/2022,3:30:00,3,Thursday,MT,W,5,ISEM1,3.250125,72.947781,3577,1300,2277,229.031985,199.51,236.05,228
1/12/2022 4:00,1/12/2022,1/12/2022,4:00:00,4,Thursday,MT,W,5,ISEM1,3.250125,72.947781,3584,1278,2306,237.7375,199.09,243.9,228
1/12/2022 4:30,1/12/2022,1/12/2022,4:30:00,4,Thursday,MT,W,5,ISEM1,3.250125,72.947781,3599,1278,2321,237.7375,199.09,243.9,228
1/12/2022 5:00,1/12/2022,1/12/2022,5:00:00,5,Thursday,MT,W,5,ISEM2,3.250125,72.947781,3637,1284,2353,250.705,215.07,270.88,228
1/12/2022 5:30,1/12/2022,1/12/2022,5:30:00,5,Thursday,MT,W,5,ISEM2,3.250125,72.947781,3758,1293,2465,250.705,215.07,270.88,228
1/12/2022 6:00,1/12/2022,1/12/2022,6:00:00,6,Thursday,MT,W,5,ISEM2,3.250125,72.947781,3983,1318,2665,288.232945,265.34,359.26,228
1/12/2022 6:30,1/12/2022,1/12/2022,6:30:00,6,Thursday,MT,W,5,ISEM2,3.250125,72.947781,4337,1357,2980,288.232945,265.34,359.26,228
1/12/2022 7:00,1/12/2022,1/12/2022,7:00:00,7,Thursday,MT,W,5,ISEM2,3.250125,72.947781,4776,1404,3372,302.575,326.61,401.33,228
1/12/2022 7:30,1/12/2022,1/12/2022,7:30:00,7,Thursday,MT,W,5,ISEM2,3.250125,72.947781,5096,1460,3636,302.575,326.61,401.33,228
1/12/2022 8:00,1/12/2022,1/12/2022,8:00:00,8,Thursday,MT,W,5,ISEM2,3.250125,72.947781,5266,1518,3748,311.245935,351.77,411.26,228
1/12/2022 8:30,1/12/2022,1/12/2022,8:30:00,8,Thursday,MT,W,5,ISEM2,3.250125,72.947781,5364,1579,3785,311.245935,351.77,411.26,228
1/12/2022 9:00,1/12/2022,1/12/2022,9:00:00,9,Thursday,MT,W,5,ISEM2,3.250125,72.947781,5413,1628,3785,318.136,351.61,412.36,228
1/12/2022 9:30,1/12/2022,1/12/2022,9:30:00,9,Thursday,MT,W,5,ISEM2,3.250125,72.947781,5432,1666,3766,318.136,351.61,412.36,228
1/12/2022 10:00,1/12/2022,1/12/2022,10:00:00,10,Thursday,MT,W,5,ISEM2,3.250125,72.947781,5429,1682,3747,311.245935,402.65,400.68,228
1/12/2022 10:30,1/12/2022,1/12/2022,10:30:00,10,Thursday,MT,W,5,ISEM2,3.250125,72.947781,5418,1678,3740,311.245935,402.65,400.68,228
1/12/2022 11:00,1/12/2022,1/12/2022,11:00:00,11,Thursday,MT,W,5,ISEM3,3.250125,72.947781,5406,1698,3708,306.8975,390.68,395.64,228
1/12/2022 11:30,1/12/2022,1/12/2022,11:30:00,11,Thursday,MT,W,5,ISEM3,3.250125,72.947781,5414,1743,3671,306.8975,390.68,395.64,228
1/12/2022 12:00,1/12/2022,1/12/2022,12:00:00,12,Thursday,MT,W,5,ISEM3,3.250125,72.947781,5435,1790,3645,305.5143,384.81,393.12,228
1/12/2022 12:30,1/12/2022,1/12/2022,12:30:00,12,Thursday,MT,W,5,ISEM3,3.250125,72.947781,5427,1839,3588,305.5143,384.81,393.12,228
1/12/2022 13:00,1/12/2022,1/12/2022,13:00:00,13,Thursday,MT,W,5,ISEM3,3.250125,72.947781,5390,1858,3532,294.751275,380.53,400.34,228
1/12/2022 13:30,1/12/2022,1/12/2022,13:30:00,13,Thursday,MT,W,5,ISEM3,3.250125,72.947781,5365,1847,3518,294.751275,380.53,400.34,228
1/12/2022 14:00,1/12/2022,1/12/2022,14:00:00,14,Thursday,MT,W,5,ISEM3,3.250125,72.947781,5361,1827,3534,301.7105,387.18,406.3,228
1/12/2022 14:30,1/12/2022,1/12/2022,14:30:00,14,Thursday,MT,W,5,ISEM3,3.250125,72.947781,5366,1796,3570,301.7105,387.18,406.3,228
1/12/2022 15:00,1/12/2022,1/12/2022,15:00:00,15,Thursday,MT,W,5,ISEM3,3.250125,72.947781,5397,1776,3621,307.891675,406.19,424.53,228
1/12/2022 15:30,1/12/2022,1/12/2022,15:30:00,15,Thursday,MT,W,5,ISEM3,3.250125,72.947781,5528,1766,3762,307.891675,406.19,424.53,228
1/12/2022 16:00,1/12/2022,1/12/2022,16:00:00,16,Thursday,MT,W,5,ISEM3,3.250125,72.947781,5753,1774,3979,323.75525,498.91,456.11,228
1/12/2022 16:30,1/12/2022,1/12/2022,16:30:00,16,Thursday,MT,W,5,ISEM3,3.250125,72.947781,5977,1800,4177,323.75525,498.91,456.11,228
1/12/2022 17:00,1/12/2022,1/12/2022,17:00:00,17,Thursday,MT,W,5,ISEM4,3.250125,72.947781,6152,1828,4324,337.155,488.37,440.98,228
1/12/2022 17:30,1/12/2022,1/12/2022,17:30:00,17,Thursday,MT,W,5,ISEM4,3.250125,72.947781,6187,1857,4330,337.155,488.37,440.98,228
1/12/2022 18:00,1/12/2022,1/12/2022,18:00:00,18,Thursday,MT,W,5,ISEM4,3.250125,72.947781,6082,1880,4202,311.245935,443.83,415.78,228
1/12/2022 18:30,1/12/2022,1/12/2022,18:30:00,18,Thursday,MT,W,5,ISEM4,3.250125,72.947781,5941,1898,4043,311.245935,443.83,415.78,228
1/12/2022 19:00,1/12/2022,1/12/2022,19:00:00,19,Thursday,MT,W,5,ISEM4,3.250125,72.947781,5792,1921,3871,295.702225,371.26,385.35,228
1/12/2022 19:30,1/12/2022,1/12/2022,19:30:00,19,Thursday,MT,W,5,ISEM4,3.250125,72.947781,5658,1947,3711,295.702225,371.26,385.35,228
1/12/2022 20:00,1/12/2022,1/12/2022,20:00:00,20,Thursday,MT,W,5,ISEM4,3.250125,72.947781,5535,1975,3560,286.73736,332.71,321.86,228
1/12/2022 20:30,1/12/2022,1/12/2022,20:30:00,20,Thursday,MT,W,5,ISEM4,3.250125,72.947781,5382,2006,3376,286.73736,332.71,321.86,228
1/12/2022 21:00,1/12/2022,1/12/2022,21:00:00,21,Thursday,MT,W,5,ISEM4,3.250125,72.947781,5189,2031,3158,280.098,291.26,277.73,228
1/12/2022 21:30,1/12/2022,1/12/2022,21:30:00,21,Thursday,MT,W,5,ISEM4,3.250125,72.947781,4959,2053,2906,280.098,291.26,277.73,228
1/12/2022 22:00,1/12/2022,1/12/2022,22:00:00,22,Thursday,MT,W,5,ISEM4,3.250125,72.947781,4707,2061,2646,261.78789,267.29,255.7,228
1/12/2022 22:30,1/12/2022,1/12/2022,22:30:00,22,Thursday,MT,W,5,ISEM4,3.250125,72.947781,4498,2058,2440,261.78789,267.29,255.7,228
1/12/2022 23:00,2/12/2022,1/12/2022,23:00:00,23,Thursday,MT,W,5,ISEM1,3.250125,72.947781,4308,1796,2512,291.284224,253.03,290.1,228
1/12/2022 23:30,2/12/2022,1/12/2022,23:30:00,23,Thursday,MT,W,5,ISEM1,3.250125,72.947781,4161,1761,2400,291.284224,253.03,290.1,228
2/12/2022 0:00,2/12/2022,2/12/2022,0:00:00,0,Friday,F,W,6,ISEM1,3.299875,75.196188,4017,1729,2288,273.536032,239.64,272.56,228
2/12/2022 0:30,2/12/2022,2/12/2022,0:30:00,0,Friday,F,W,6,ISEM1,3.299875,75.196188,3906,1700,2206,273.536032,239.64,272.56,228
2/12/2022 1:00,2/12/2022,2/12/2022,1:00:00,1,Friday,F,W,6,ISEM1,3.299875,75.196188,3828,1674,2154,267.611344,236.25,268.01,228
2/12/2022 1:30,2/12/2022,2/12/2022,1:30:00,1,Friday,F,W,6,ISEM1,3.299875,75.196188,3759,1649,2110,267.611344,236.25,268.01,228
2/12/2022 2:00,2/12/2022,2/12/2022,2:00:00,2,Friday,F,W,6,ISEM1,3.299875,75.196188,3695,1615,2080,262.1696,233.8,264,228
2/12/2022 2:30,2/12/2022,2/12/2022,2:30:00,2,Friday,F,W,6,ISEM1,3.299875,75.196188,3648,1573,2075,262.1696,233.8,264,228
2/12/2022 3:00,2/12/2022,2/12/2022,3:00:00,3,Friday,F,W,6,ISEM1,3.299875,75.196188,3621,1517,2104,262.1696,233.46,260.83,228
2/12/2022 3:30,2/12/2022,2/12/2022,3:30:00,3,Friday,F,W,6,ISEM1,3.299875,75.196188,3601,1445,2156,262.1696,233.46,260.83,228
2/12/2022 4:00,2/12/2022,2/12/2022,4:00:00,4,Friday,F,W,6,ISEM1,3.299875,75.196188,3590,1376,2214,269.0688,234.68,266.79,228
2/12/2022 4:30,2/12/2022,2/12/2022,4:30:00,4,Friday,F,W,6,ISEM1,3.299875,75.196188,3605,1307,2298,269.0688,234.68,266.79,228
2/12/2022 5:00,2/12/2022,2/12/2022,5:00:00,5,Friday,F,W,6,ISEM2,3.299875,75.196188,3661,1253,2408,291.413584,260.24,285.52,228
2/12/2022 5:30,2/12/2022,2/12/2022,5:30:00,5,Friday,F,W,6,ISEM2,3.299875,75.196188,3797,1212,2585,291.413584,260.24,285.52,228
2/12/2022 6:00,2/12/2022,2/12/2022,6:00:00,6,Friday,F,W,6,ISEM2,3.299875,75.196188,4032,1164,2868,309.101408,327.46,350.02,228
2/12/2022 6:30,2/12/2022,2/12/2022,6:30:00,6,Friday,F,W,6,ISEM2,3.299875,75.196188,4391,1109,3282,309.101408,327.46,350.02,228
2/12/2022 7:00,2/12/2022,2/12/2022,7:00:00,7,Friday,F,W,6,ISEM2,3.299875,75.196188,4831,1050,3781,331.428944,392.56,384.95,228
2/12/2022 7:30,2/12/2022,2/12/2022,7:30:00,7,Friday,F,W,6,ISEM2,3.299875,75.196188,5148,987,4161,331.428944,392.56,384.95,228
2/12/2022 8:00,2/12/2022,2/12/2022,8:00:00,8,Friday,F,W,6,ISEM2,3.299875,75.196188,5314,926,4388,338.086672,400.16,387.91,228
2/12/2022 8:30,2/12/2022,2/12/2022,8:30:00,8,Friday,F,W,6,ISEM2,3.299875,75.196188,5420,867,4553,338.086672,400.16,387.91,228
2/12/2022 9:00,2/12/2022,2/12/2022,9:00:00,9,Friday,F,W,6,ISEM2,3.299875,75.196188,5490,821,4669,350.1344,393.66,382.38,228
2/12/2022 9:30,2/12/2022,2/12/2022,9:30:00,9,Friday,F,W,6,ISEM2,3.299875,75.196188,5526,787,4739,350.1344,393.66,382.38,228
2/12/2022 10:00,2/12/2022,2/12/2022,10:00:00,10,Friday,F,W,6,ISEM2,3.299875,75.196188,5533,754,4779,353.523632,396.9,371.41,228
2/12/2022 10:30,2/12/2022,2/12/2022,10:30:00,10,Friday,F,W,6,ISEM2,3.299875,75.196188,5520,724,4796,353.523632,396.9,371.41,228
2/12/2022 11:00,2/12/2022,2/12/2022,11:00:00,11,Friday,F,W,6,ISEM3,3.299875,75.196188,5498,690,4808,357.896,377.12,373.35,228
2/12/2022 11:30,2/12/2022,2/12/2022,11:30:00,11,Friday,F,W,6,ISEM3,3.299875,75.196188,5505,652,4853,357.896,377.12,373.35,228
2/12/2022 12:00,2/12/2022,2/12/2022,12:00:00,12,Friday,F,W,6,ISEM3,3.299875,75.196188,5536,609,4927,350.9968,367.45,362.16,228
2/12/2022 12:30,2/12/2022,2/12/2022,12:30:00,12,Friday,F,W,6,ISEM3,3.299875,75.196188,5535,560,4975,350.9968,367.45,362.16,228
2/12/2022 13:00,2/12/2022,2/12/2022,13:00:00,13,Friday,F,W,6,ISEM3,3.299875,75.196188,5497,517,4980,339.966704,362.28,359.77,228
2/12/2022 13:30,2/12/2022,2/12/2022,13:30:00,13,Friday,F,W,6,ISEM3,3.299875,75.196188,5456,480,4976,339.966704,362.28,359.77,228
2/12/2022 14:00,2/12/2022,2/12/2022,14:00:00,14,Friday,F,W,6,ISEM3,3.299875,75.196188,5422,454,4968,339.544128,355.25,346,228
2/12/2022 14:30,2/12/2022,2/12/2022,14:30:00,14,Friday,F,W,6,ISEM3,3.299875,75.196188,5405,441,4964,339.544128,355.25,346,228
2/12/2022 15:00,2/12/2022,2/12/2022,15:00:00,15,Friday,F,W,6,ISEM3,3.299875,75.196188,5417,433,4984,346.55544,353.34,349.84,228
2/12/2022 15:30,2/12/2022,2/12/2022,15:30:00,15,Friday,F,W,6,ISEM3,3.299875,75.196188,5505,432,5073,346.55544,353.34,349.84,228
2/12/2022 16:00,2/12/2022,2/12/2022,16:00:00,16,Friday,F,W,6,ISEM3,3.299875,75.196188,5669,445,5224,369.9696,382.06,370.85,228
2/12/2022 16:30,2/12/2022,2/12/2022,16:30:00,16,Friday,F,W,6,ISEM3,3.299875,75.196188,5854,473,5381,369.9696,382.06,370.85,228
2/12/2022 17:00,2/12/2022,2/12/2022,17:00:00,17,Friday,F,W,6,ISEM4,3.299875,75.196188,6019,496,5523,370.900992,363.56,364.71,228
2/12/2022 17:30,2/12/2022,2/12/2022,17:30:00,17,Friday,F,W,6,ISEM4,3.299875,75.196188,6058,516,5542,370.900992,363.56,364.71,228
2/12/2022 18:00,2/12/2022,2/12/2022,18:00:00,18,Friday,F,W,6,ISEM4,3.299875,75.196188,5967,532,5435,344.96,346.92,339.01,228
2/12/2022 18:30,2/12/2022,2/12/2022,18:30:00,18,Friday,F,W,6,ISEM4,3.299875,75.196188,5835,546,5289,344.96,346.92,339.01,228
2/12/2022 19:00,2/12/2022,2/12/2022,19:00:00,19,Friday,F,W,6,ISEM4,3.299875,75.196188,5687,550,5137,349.01328,311.39,319.85,228
2/12/2022 19:30,2/12/2022,2/12/2022,19:30:00,19,Friday,F,W,6,ISEM4,3.299875,75.196188,5541,545,4996,349.01328,311.39,319.85,228
2/12/2022 20:00,2/12/2022,2/12/2022,20:00:00,20,Friday,F,W,6,ISEM4,3.299875,75.196188,5399,546,4853,316.32832,280.6,293.04,228
2/12/2022 20:30,2/12/2022,2/12/2022,20:30:00,20,Friday,F,W,6,ISEM4,3.299875,75.196188,5241,553,4688,316.32832,280.6,293.04,228
2/12/2022 21:00,2/12/2022,2/12/2022,21:00:00,21,Friday,F,W,6,ISEM4,3.299875,75.196188,5063,550,4513,309.015168,251.87,276.04,653
2/12/2022 21:30,2/12/2022,2/12/2022,21:30:00,21,Friday,F,W,6,ISEM4,3.299875,75.196188,4856,537,4319,309.015168,251.87,276.04,653
2/12/2022 22:00,2/12/2022,2/12/2022,22:00:00,22,Friday,F,W,6,ISEM4,3.299875,75.196188,4636,518,4118,286.696256,236.45,260.92,653
2/12/2022 22:30,2/12/2022,2/12/2022,22:30:00,22,Friday,F,W,6,ISEM4,3.299875,75.196188,4479,493,3986,286.696256,236.45,260.92,653
2/12/2022 23:00,3/12/2022,2/12/2022,23:00:00,23,Friday,F,W,6,ISEM1,3.299875,75.196188,4368,451,3917,272.9712,227.17,254.94,653
2/12/2022 23:30,3/12/2022,2/12/2022,23:30:00,23,Friday,F,W,6,ISEM1,3.299875,75.196188,4258,428,3830,272.9712,227.17,254.94,653
3/12/2022 0:00,3/12/2022,3/12/2022,0:00:00,0,Saturday,WE,W,7,ISEM1,3.099875,75.196188,4127,408,3719,266.936648,216.07,242.82,653
3/12/2022 0:30,3/12/2022,3/12/2022,0:30:00,0,Saturday,WE,W,7,ISEM1,3.099875,75.196188,4006,389,3617,266.936648,216.07,242.82,653
3/12/2022 1:00,3/12/2022,3/12/2022,1:00:00,1,Saturday,WE,W,7,ISEM1,3.099875,75.196188,3901,376,3525,265.897984,208.41,242.94,653
3/12/2022 1:30,3/12/2022,3/12/2022,1:30:00,1,Saturday,WE,W,7,ISEM1,3.099875,75.196188,3809,368,3441,265.897984,208.41,242.94,653
3/12/2022 2:00,3/12/2022,3/12/2022,2:00:00,2,Saturday,WE,W,7,ISEM1,3.099875,75.196188,3727,368,3359,247.210616,205.61,225.08,653
3/12/2022 2:30,3/12/2022,3/12/2022,2:30:00,2,Saturday,WE,W,7,ISEM1,3.099875,75.196188,3658,377,3281,247.210616,205.61,225.08,653
3/12/2022 3:00,3/12/2022,3/12/2022,3:00:00,3,Saturday,WE,W,7,ISEM1,3.099875,75.196188,3603,381,3222,241.2104,202.3,218.11,653
3/12/2022 3:30,3/12/2022,3/12/2022,3:30:00,3,Saturday,WE,W,7,ISEM1,3.099875,75.196188,3568,380,3188,241.2104,202.3,218.11,653
3/12/2022 4:00,3/12/2022,3/12/2022,4:00:00,4,Saturday,WE,W,7,ISEM1,3.099875,75.196188,3552,379,3173,239.871296,201.48,214.7,653
3/12/2022 4:30,3/12/2022,3/12/2022,4:30:00,4,Saturday,WE,W,7,ISEM1,3.099875,75.196188,3550,379,3171,239.871296,201.48,214.7,653
3/12/2022 5:00,3/12/2022,3/12/2022,5:00:00,5,Saturday,WE,W,7,ISEM2,3.099875,75.196188,3569,385,3184,241.51084,206.74,225.03,653
3/12/2022 5:30,3/12/2022,3/12/2022,5:30:00,5,Saturday,WE,W,7,ISEM2,3.099875,75.196188,3632,396,3236,241.51084,206.74,225.03,653
3/12/2022 6:00,3/12/2022,3/12/2022,6:00:00,6,Saturday,WE,W,7,ISEM2,3.099875,75.196188,3746,406,3340,253.228,219.66,235.01,653
3/12/2022 6:30,3/12/2022,3/12/2022,6:30:00,6,Saturday,WE,W,7,ISEM2,3.099875,75.196188,3901,417,3484,253.228,219.66,235.01,653
3/12/2022 7:00,3/12/2022,3/12/2022,7:00:00,7,Saturday,WE,W,7,ISEM2,3.099875,75.196188,4084,427,3657,245.5024,252.34,230.01,653
3/12/2022 7:30,3/12/2022,3/12/2022,7:30:00,7,Saturday,WE,W,7,ISEM2,3.099875,75.196188,4243,437,3806,245.5024,252.34,230.01,653
3/12/2022 8:00,3/12/2022,3/12/2022,8:00:00,8,Saturday,WE,W,7,ISEM2,3.099875,75.196188,4382,456,3926,275.082864,263.45,242.41,653
3/12/2022 8:30,3/12/2022,3/12/2022,8:30:00,8,Saturday,WE,W,7,ISEM2,3.099875,75.196188,4557,484,4073,275.082864,263.45,242.41,653
3/12/2022 9:00,3/12/2022,3/12/2022,9:00:00,9,Saturday,WE,W,7,ISEM2,3.099875,75.196188,4762,501,4261,285.8472,281.86,264.82,653
3/12/2022 9:30,3/12/2022,3/12/2022,9:30:00,9,Saturday,WE,W,7,ISEM2,3.099875,75.196188,4909,508,4401,285.8472,281.86,264.82,653
3/12/2022 10:00,3/12/2022,3/12/2022,10:00:00,10,Saturday,WE,W,7,ISEM2,3.099875,75.196188,4987,498,4489,288.319392,241.32,276.64,653
3/12/2022 10:30,3/12/2022,3/12/2022,10:30:00,10,Saturday,WE,W,7,ISEM2,3.099875,75.196188,5044,472,4572,288.319392,241.32,276.64,653
3/12/2022 11:00,3/12/2022,3/12/2022,11:00:00,11,Saturday,WE,W,7,ISEM3,3.099875,75.196188,5093,432,4661,299.950712,240.54,277.4,653
3/12/2022 11:30,3/12/2022,3/12/2022,11:30:00,11,Saturday,WE,W,7,ISEM3,3.099875,75.196188,5134,376,4758,299.950712,240.54,277.4,653
3/12/2022 12:00,3/12/2022,3/12/2022,12:00:00,12,Saturday,WE,W,7,ISEM3,3.099875,75.196188,5164,337,4827,303.8736,232.7,293.4,653
3/12/2022 12:30,3/12/2022,3/12/2022,12:30:00,12,Saturday,WE,W,7,ISEM3,3.099875,75.196188,5165,315,4850,303.8736,232.7,293.4,653
3/12/2022 13:00,3/12/2022,3/12/2022,13:00:00,13,Saturday,WE,W,7,ISEM3,3.099875,75.196188,5137,299,4838,294.199432,230.02,275.24,653
3/12/2022 13:30,3/12/2022,3/12/2022,13:30:00,13,Saturday,WE,W,7,ISEM3,3.099875,75.196188,5090,290,4800,294.199432,230.02,275.24,653
3/12/2022 14:00,3/12/2022,3/12/2022,14:00:00,14,Saturday,WE,W,7,ISEM3,3.099875,75.196188,5034,279,4755,292.32812,232.08,275.21,653
3/12/2022 14:30,3/12/2022,3/12/2022,14:30:00,14,Saturday,WE,W,7,ISEM3,3.099875,75.196188,5003,266,4737,292.32812,232.08,275.21,653
3/12/2022 15:00,3/12/2022,3/12/2022,15:00:00,15,Saturday,WE,W,7,ISEM3,3.099875,75.196188,5011,261,4750,301.2984,253.76,289.34,653
3/12/2022 15:30,3/12/2022,3/12/2022,15:30:00,15,Saturday,WE,W,7,ISEM3,3.099875,75.196188,5099,264,4835,301.2984,253.76,289.34,653
3/12/2022 16:00,3/12/2022,3/12/2022,16:00:00,16,Saturday,WE,W,7,ISEM3,3.099875,75.196188,5263,292,4971,333.599992,286.91,325,653
3/12/2022 16:30,3/12/2022,3/12/2022,16:30:00,16,Saturday,WE,W,7,ISEM3,3.099875,75.196188,5455,347,5108,333.599992,286.91,325,653
3/12/2022 17:00,3/12/2022,3/12/2022,17:00:00,17,Saturday,WE,W,7,ISEM4,3.099875,75.196188,5634,403,5231,353.729472,298.91,330.52,653
3/12/2022 17:30,3/12/2022,3/12/2022,17:30:00,17,Saturday,WE,W,7,ISEM4,3.099875,75.196188,5681,460,5221,353.729472,298.91,330.52,653
3/12/2022 18:00,3/12/2022,3/12/2022,18:00:00,18,Saturday,WE,W,7,ISEM4,3.099875,75.196188,5592,518,5074,323.6168,272.33,298.12,653
3/12/2022 18:30,3/12/2022,3/12/2022,18:30:00,18,Saturday,WE,W,7,ISEM4,3.099875,75.196188,5463,577,4886,323.6168,272.33,298.12,653
3/12/2022 19:00,3/12/2022,3/12/2022,19:00:00,19,Saturday,WE,W,7,ISEM4,3.099875,75.196188,5324,629,4695,297.384096,247.91,282.5,653
3/12/2022 19:30,3/12/2022,3/12/2022,19:30:00,19,Saturday,WE,W,7,ISEM4,3.099875,75.196188,5186,674,4512,297.384096,247.91,282.5,653
3/12/2022 20:00,3/12/2022,3/12/2022,20:00:00,20,Saturday,WE,W,7,ISEM4,3.099875,75.196188,5049,722,4327,275.821088,225.38,254.1,653
3/12/2022 20:30,3/12/2022,3/12/2022,20:30:00,20,Saturday,WE,W,7,ISEM4,3.099875,75.196188,4909,775,4134,275.821088,225.38,254.1,653
3/12/2022 21:00,3/12/2022,3/12/2022,21:00:00,21,Saturday,WE,W,7,ISEM4,3.099875,75.196188,4759,819,3940,264.3872,217,253.94,653
3/12/2022 21:30,3/12/2022,3/12/2022,21:30:00,21,Saturday,WE,W,7,ISEM4,3.099875,75.196188,4592,856,3736,264.3872,217,253.94,228
3/12/2022 22:00,3/12/2022,3/12/2022,22:00:00,22,Saturday,WE,W,7,ISEM4,3.099875,75.196188,4419,888,3531,257.00496,208.66,240.06,228
3/12/2022 22:30,3/12/2022,3/12/2022,22:30:00,22,Saturday,WE,W,7,ISEM4,3.099875,75.196188,4302,916,3386,257.00496,208.66,240.06,228
3/12/2022 23:00,4/12/2022,3/12/2022,23:00:00,23,Saturday,WE,W,7,ISEM1,3.099875,75.196188,4203,886,3317,263.881998,203.96,266.96,228
3/12/2022 23:30,4/12/2022,3/12/2022,23:30:00,23,Saturday,WE,W,7,ISEM1,3.099875,75.196188,4121,922,3199,263.881998,203.96,266.96,228
